Test Date Time,22--10--19--09:47:43
Frame Grabbed,1005
FPS,999.916673610532
LED Left,2.69,LED Right,2.69
Time To Test,0.000

Frame No.,X(um),Y(um),Z(um),TX(min),TY(min),TZ(min),,N1 X,N1 Y,N2 X,N2 Y,W1 X,W1 Y, W2 X, W2 Y,S1 X,S1 Y,S2 X,S2 Y,E1 X,E1 Y,E2 X,E2 Y,tN1 X,tN1 Y,tN2 X,tN2 Y,tS1 X,tS1 Y,tS2 X,tS2 Y
596,0.03,-0.03,0.01,-0.03,0.17,0.00,,587.4710,54.6967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3623,51.7752,0.0000,0.0000,421.3681,221.5171,0.0000,0.0000,590.1397,282.6801,0.0000,0.0000,260.6547,277.1122,0.0000,0.0000,
597,-0.06,0.06,0.17,0.10,0.19,-0.10,,587.4661,54.6993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3514,51.7708,0.0000,0.0000,421.3770,221.5084,0.0000,0.0000,590.1495,282.6908,0.0000,0.0000,260.6612,277.1137,0.0000,0.0000,
598,-0.05,0.00,0.06,0.18,0.12,0.09,,587.4603,54.6954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3546,51.7834,0.0000,0.0000,421.3661,221.5082,0.0000,0.0000,590.1465,282.6776,0.0000,0.0000,260.6519,277.1188,0.0000,0.0000,
599,-0.04,0.07,0.16,-0.03,-0.15,-0.14,,587.4673,54.6856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3641,51.7797,0.0000,0.0000,421.3785,221.5135,0.0000,0.0000,590.1543,282.6930,0.0000,0.0000,260.6568,277.1120,0.0000,0.0000,
600,-0.05,-0.02,0.14,-0.18,-0.01,0.02,,587.4616,54.6803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3628,51.7734,0.0000,0.0000,421.3685,221.5164,0.0000,0.0000,590.1434,282.6801,0.0000,0.0000,260.6599,277.1142,0.0000,0.0000,
601,0.01,0.03,0.02,-0.14,0.14,-0.02,,587.4645,54.6958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3591,51.7759,0.0000,0.0000,421.3613,221.5230,0.0000,0.0000,590.1499,282.6852,0.0000,0.0000,260.6480,277.1157,0.0000,0.0000,
602,-0.13,0.01,0.01,0.14,0.12,0.01,,587.4636,54.6993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3640,51.7827,0.0000,0.0000,421.3588,221.5123,0.0000,0.0000,590.1547,282.6820,0.0000,0.0000,260.6590,277.1153,0.0000,0.0000,
603,0.05,0.03,0.06,0.23,0.27,-0.03,,587.4681,54.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3443,51.7765,0.0000,0.0000,421.3645,221.5077,0.0000,0.0000,590.1350,282.6851,0.0000,0.0000,260.6572,277.1153,0.0000,0.0000,
604,-0.05,0.06,0.13,0.08,0.05,-0.09,,587.4607,54.6948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3536,51.7769,0.0000,0.0000,421.3618,221.5106,0.0000,0.0000,590.1427,282.6898,0.0000,0.0000,260.6660,277.1139,0.0000,0.0000,
605,-0.05,0.00,0.16,0.07,0.07,0.03,,587.4591,54.6884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3494,51.7760,0.0000,0.0000,421.3745,221.5073,0.0000,0.0000,590.1419,282.6803,0.0000,0.0000,260.6611,277.1156,0.0000,0.0000,
606,-0.02,-0.02,0.05,0.19,0.12,-0.11,,587.4571,54.7011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3590,51.7768,0.0000,0.0000,421.3562,221.5073,0.0000,0.0000,590.1487,282.6856,0.0000,0.0000,260.6578,277.1079,0.0000,0.0000,
607,-0.06,0.06,0.09,0.08,0.22,0.02,,587.4579,54.7008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3515,51.7765,0.0000,0.0000,421.3592,221.5132,0.0000,0.0000,590.1539,282.6855,0.0000,0.0000,260.6502,277.1192,0.0000,0.0000,
608,0.03,0.14,0.17,-0.01,-0.03,-0.12,,587.4644,54.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3565,51.7786,0.0000,0.0000,421.3581,221.5154,0.0000,0.0000,590.1452,282.6964,0.0000,0.0000,260.6551,277.1176,0.0000,0.0000,
609,0.01,0.13,0.23,0.08,0.16,-0.12,,587.4617,54.6984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3568,51.7706,0.0000,0.0000,421.3763,221.5092,0.0000,0.0000,590.1546,282.6962,0.0000,0.0000,260.6486,277.1172,0.0000,0.0000,
610,-0.07,0.04,0.17,0.02,0.23,0.05,,587.4769,54.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3560,51.7707,0.0000,0.0000,421.3638,221.5099,0.0000,0.0000,590.1444,282.6818,0.0000,0.0000,260.6595,277.1194,0.0000,0.0000,
611,-0.18,0.08,0.18,0.12,0.05,-0.01,,587.4730,54.6923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3511,51.7792,0.0000,0.0000,421.3637,221.5082,0.0000,0.0000,590.1540,282.6878,0.0000,0.0000,260.6675,277.1194,0.0000,0.0000,
612,-0.05,0.01,0.04,0.05,0.15,-0.10,,587.4584,54.7009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3619,51.7751,0.0000,0.0000,421.3620,221.5143,0.0000,0.0000,590.1498,282.6874,0.0000,0.0000,260.6602,277.1099,0.0000,0.0000,
613,-0.16,0.07,0.19,0.18,-0.07,0.00,,587.4517,54.6872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3513,51.7842,0.0000,0.0000,421.3609,221.5044,0.0000,0.0000,590.1673,282.6865,0.0000,0.0000,260.6505,277.1186,0.0000,0.0000,
614,-0.04,0.05,0.16,0.04,0.23,0.13,,587.4607,54.6919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3632,51.7746,0.0000,0.0000,421.3713,221.5102,0.0000,0.0000,590.1413,282.6785,0.0000,0.0000,260.6538,277.1239,0.0000,0.0000,
615,-0.12,-0.02,-0.10,0.01,0.26,0.03,,587.4606,54.7055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3644,51.7795,0.0000,0.0000,421.3731,221.5210,0.0000,0.0000,590.1548,282.6793,0.0000,0.0000,260.6561,277.1143,0.0000,0.0000,
616,-0.01,0.07,0.27,0.03,0.07,-0.15,,587.4666,54.6903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3478,51.7670,0.0000,0.0000,421.3509,221.5062,0.0000,0.0000,590.1553,282.6937,0.0000,0.0000,260.6523,277.1114,0.0000,0.0000,
617,-0.09,0.11,0.18,0.11,0.00,-0.04,,587.4598,54.6921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3609,51.7810,0.0000,0.0000,421.3543,221.5095,0.0000,0.0000,590.1478,282.6911,0.0000,0.0000,260.6634,277.1199,0.0000,0.0000,
618,0.03,0.07,0.07,-0.11,0.20,0.03,,587.4652,54.6962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3522,51.7741,0.0000,0.0000,421.3653,221.5209,0.0000,0.0000,590.1346,282.6852,0.0000,0.0000,260.6580,277.1204,0.0000,0.0000,
619,-0.10,0.08,0.21,0.12,0.15,0.03,,587.4608,54.6934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3578,51.7750,0.0000,0.0000,421.3780,221.5063,0.0000,0.0000,590.1470,282.6860,0.0000,0.0000,260.6621,277.1212,0.0000,0.0000,
620,0.11,0.19,0.19,0.14,0.00,-0.15,,587.4642,54.6991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3551,51.7812,0.0000,0.0000,421.3764,221.5113,0.0000,0.0000,590.1340,282.7010,0.0000,0.0000,260.6581,277.1195,0.0000,0.0000,
621,-0.14,0.02,0.09,0.17,0.08,0.02,,587.4632,54.6951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3539,51.7821,0.0000,0.0000,421.3602,221.5077,0.0000,0.0000,590.1562,282.6824,0.0000,0.0000,260.6578,277.1169,0.0000,0.0000,
622,-0.03,0.20,0.21,-0.01,-0.13,-0.05,,587.4613,54.6874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3573,51.7852,0.0000,0.0000,421.3583,221.5161,0.0000,0.0000,590.1518,282.6976,0.0000,0.0000,260.6522,277.1250,0.0000,0.0000,
623,0.03,0.12,0.14,0.02,0.14,-0.11,,587.4670,54.6996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3482,51.7743,0.0000,0.0000,421.3577,221.5152,0.0000,0.0000,590.1527,282.6950,0.0000,0.0000,260.6475,277.1168,0.0000,0.0000,
624,-0.12,-0.08,0.06,-0.05,0.39,0.15,,587.4588,54.6954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3650,51.7669,0.0000,0.0000,421.3762,221.5132,0.0000,0.0000,590.1464,282.6697,0.0000,0.0000,260.6583,277.1164,0.0000,0.0000,
625,0.01,0.03,0.18,0.06,0.12,-0.11,,587.4649,54.6939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3522,51.7700,0.0000,0.0000,421.3764,221.5076,0.0000,0.0000,590.1465,282.6890,0.0000,0.0000,260.6562,277.1109,0.0000,0.0000,
626,-0.11,0.13,0.15,0.01,0.14,-0.02,,587.4560,54.6973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3562,51.7766,0.0000,0.0000,421.3606,221.5155,0.0000,0.0000,590.1540,282.6918,0.0000,0.0000,260.6584,277.1219,0.0000,0.0000,
627,-0.14,0.06,0.19,-0.16,0.08,0.09,,587.4637,54.6826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3536,51.7733,0.0000,0.0000,421.3593,221.5166,0.0000,0.0000,590.1496,282.6817,0.0000,0.0000,260.6605,277.1225,0.0000,0.0000,
628,0.08,-0.06,0.10,0.02,0.18,-0.06,,587.4526,54.6947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3581,51.7689,0.0000,0.0000,421.3675,221.5097,0.0000,0.0000,590.1332,282.6811,0.0000,0.0000,260.6574,277.1082,0.0000,0.0000,
629,-0.05,0.07,0.11,0.04,0.25,0.02,,587.4561,54.6996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3471,51.7736,0.0000,0.0000,421.3672,221.5135,0.0000,0.0000,590.1396,282.6857,0.0000,0.0000,260.6631,277.1199,0.0000,0.0000,
630,-0.09,0.08,0.25,0.05,0.12,-0.07,,587.4648,54.6916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3503,51.7698,0.0000,0.0000,421.3612,221.5070,0.0000,0.0000,590.1529,282.6908,0.0000,0.0000,260.6601,277.1162,0.0000,0.0000,
631,-0.22,0.06,0.07,-0.05,0.09,0.06,,587.4634,54.6921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3486,51.7806,0.0000,0.0000,421.3640,221.5187,0.0000,0.0000,590.1654,282.6832,0.0000,0.0000,260.6573,277.1208,0.0000,0.0000,
632,-0.04,0.02,0.02,0.11,0.07,0.01,,587.4679,54.6969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3591,51.7838,0.0000,0.0000,421.3675,221.5131,0.0000,0.0000,590.1415,282.6824,0.0000,0.0000,260.6598,277.1163,0.0000,0.0000,
633,-0.11,0.08,0.24,0.09,0.26,0.02,,587.4485,54.6955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3560,51.7691,0.0000,0.0000,421.3681,221.5060,0.0000,0.0000,590.1471,282.6860,0.0000,0.0000,260.6631,277.1208,0.0000,0.0000,
634,-0.16,0.02,0.20,0.06,0.19,0.17,,587.4566,54.6870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3643,51.7748,0.0000,0.0000,421.3674,221.5068,0.0000,0.0000,590.1456,282.6751,0.0000,0.0000,260.6619,277.1241,0.0000,0.0000,
635,-0.14,0.11,0.00,-0.04,0.45,0.06,,587.4537,54.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3605,51.7728,0.0000,0.0000,421.3657,221.5233,0.0000,0.0000,590.1552,282.6858,0.0000,0.0000,260.6569,277.1242,0.0000,0.0000,
636,0.01,-0.04,0.20,0.17,0.03,-0.14,,587.4595,54.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3516,51.7715,0.0000,0.0000,421.3612,221.5002,0.0000,0.0000,590.1470,282.6866,0.0000,0.0000,260.6577,277.1055,0.0000,0.0000,
637,0.02,0.11,0.24,0.02,0.19,0.01,,587.4495,54.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3597,51.7704,0.0000,0.0000,421.3578,221.5099,0.0000,0.0000,590.1407,282.6888,0.0000,0.0000,260.6535,277.1218,0.0000,0.0000,
638,0.06,0.03,0.10,0.12,0.06,-0.01,,587.4601,54.6941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3600,51.7807,0.0000,0.0000,421.3630,221.5096,0.0000,0.0000,590.1401,282.6845,0.0000,0.0000,260.6505,277.1160,0.0000,0.0000,
639,0.01,0.07,0.07,0.19,0.15,-0.12,,587.4553,54.7054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3590,51.7784,0.0000,0.0000,421.3746,221.5103,0.0000,0.0000,590.1510,282.6921,0.0000,0.0000,260.6520,277.1129,0.0000,0.0000,
640,0.01,-0.01,0.15,0.09,-0.04,-0.08,,587.4607,54.6881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3491,51.7774,0.0000,0.0000,421.3603,221.5065,0.0000,0.0000,590.1476,282.6851,0.0000,0.0000,260.6539,277.1098,0.0000,0.0000,
641,-0.10,0.06,0.27,-0.09,0.05,0.01,,587.4627,54.6812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3564,51.7697,0.0000,0.0000,421.3654,221.5096,0.0000,0.0000,590.1510,282.6851,0.0000,0.0000,260.6582,277.1186,0.0000,0.0000,
642,-0.04,0.01,0.21,0.21,-0.22,-0.16,,587.4637,54.6844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3493,51.7821,0.0000,0.0000,421.3630,221.5003,0.0000,0.0000,590.1587,282.6909,0.0000,0.0000,260.6532,277.1075,0.0000,0.0000,
643,-0.05,0.18,0.27,0.06,0.13,-0.02,,587.4666,54.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3514,51.7745,0.0000,0.0000,421.3628,221.5096,0.0000,0.0000,590.1500,282.6945,0.0000,0.0000,260.6550,277.1254,0.0000,0.0000,
644,-0.11,-0.01,0.11,-0.01,0.23,0.08,,587.4642,54.6929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3622,51.7723,0.0000,0.0000,421.3690,221.5121,0.0000,0.0000,590.1484,282.6776,0.0000,0.0000,260.6586,277.1180,0.0000,0.0000,
645,-0.05,-0.06,-0.04,0.16,-0.19,-0.05,,587.4546,54.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3520,51.7930,0.0000,0.0000,421.3662,221.5115,0.0000,0.0000,590.1512,282.6808,0.0000,0.0000,260.6555,277.1082,0.0000,0.0000,
646,-0.07,-0.02,0.07,0.07,0.28,0.08,,587.4603,54.6984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3455,51.7739,0.0000,0.0000,421.3577,221.5111,0.0000,0.0000,590.1513,282.6776,0.0000,0.0000,260.6508,277.1170,0.0000,0.0000,
647,-0.08,0.02,0.06,-0.03,0.15,0.07,,587.4570,54.6931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3465,51.7778,0.0000,0.0000,421.3699,221.5165,0.0000,0.0000,590.1480,282.6798,0.0000,0.0000,260.6553,277.1189,0.0000,0.0000,
648,-0.16,0.06,0.21,0.05,0.04,0.09,,587.4656,54.6850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3583,51.7788,0.0000,0.0000,421.3515,221.5079,0.0000,0.0000,590.1535,282.6819,0.0000,0.0000,260.6590,277.1224,0.0000,0.0000,
649,-0.13,0.07,0.30,0.03,0.18,-0.03,,587.4594,54.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3542,51.7654,0.0000,0.0000,421.3577,221.5049,0.0000,0.0000,590.1552,282.6884,0.0000,0.0000,260.6612,277.1176,0.0000,0.0000,
650,-0.02,0.03,0.26,0.17,0.06,0.01,,587.4782,54.6871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3586,51.7745,0.0000,0.0000,421.3648,221.5002,0.0000,0.0000,590.1449,282.6840,0.0000,0.0000,260.6551,277.1170,0.0000,0.0000,
651,0.00,-0.11,0.04,0.00,0.05,0.01,,587.4677,54.6874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3508,51.7762,0.0000,0.0000,421.3832,221.5111,0.0000,0.0000,590.1359,282.6743,0.0000,0.0000,260.6614,277.1084,0.0000,0.0000,
652,0.04,0.02,0.09,-0.10,0.06,-0.02,,587.4585,54.6893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3625,51.7753,0.0000,0.0000,421.3800,221.5173,0.0000,0.0000,590.1458,282.6839,0.0000,0.0000,260.6476,277.1146,0.0000,0.0000,
653,0.01,-0.01,0.10,0.12,-0.06,-0.12,,587.4706,54.6916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3524,51.7801,0.0000,0.0000,421.3543,221.5079,0.0000,0.0000,590.1418,282.6872,0.0000,0.0000,260.6609,277.1087,0.0000,0.0000,
654,0.02,0.08,0.30,0.22,-0.11,-0.16,,587.4595,54.6872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3536,51.7769,0.0000,0.0000,421.3744,221.4984,0.0000,0.0000,590.1465,282.6949,0.0000,0.0000,260.6584,277.1120,0.0000,0.0000,
655,-0.02,0.18,0.20,-0.07,-0.06,-0.16,,587.4660,54.6908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3463,51.7774,0.0000,0.0000,421.3619,221.5173,0.0000,0.0000,590.1580,282.7009,0.0000,0.0000,260.6510,277.1181,0.0000,0.0000,
656,-0.08,0.09,0.26,0.18,0.08,0.02,,587.4600,54.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3591,51.7767,0.0000,0.0000,421.3778,221.5019,0.0000,0.0000,590.1459,282.6866,0.0000,0.0000,260.6607,277.1212,0.0000,0.0000,
657,-0.07,0.05,0.05,0.07,0.16,-0.07,,587.4621,54.7020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3641,51.7772,0.0000,0.0000,421.3710,221.5147,0.0000,0.0000,590.1484,282.6885,0.0000,0.0000,260.6624,277.1145,0.0000,0.0000,
658,0.03,0.01,0.05,0.03,0.05,-0.15,,587.4583,54.6978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3610,51.7768,0.0000,0.0000,421.3731,221.5144,0.0000,0.0000,590.1431,282.6899,0.0000,0.0000,260.6589,277.1083,0.0000,0.0000,
659,-0.17,0.04,0.20,0.02,0.17,0.01,,587.4661,54.6912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3528,51.7706,0.0000,0.0000,421.3607,221.5089,0.0000,0.0000,590.1574,282.6840,0.0000,0.0000,260.6607,277.1176,0.0000,0.0000,
660,-0.04,0.14,0.25,0.13,0.02,-0.07,,587.4569,54.6918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3555,51.7777,0.0000,0.0000,421.3796,221.5062,0.0000,0.0000,590.1553,282.6942,0.0000,0.0000,260.6509,277.1199,0.0000,0.0000,
661,-0.05,-0.01,0.10,-0.01,0.08,-0.02,,587.4652,54.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3531,51.7748,0.0000,0.0000,421.3739,221.5123,0.0000,0.0000,590.1484,282.6823,0.0000,0.0000,260.6571,277.1126,0.0000,0.0000,
662,-0.04,0.09,0.09,0.03,-0.06,-0.11,,587.4614,54.6937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3509,51.7831,0.0000,0.0000,421.3720,221.5158,0.0000,0.0000,590.1482,282.6929,0.0000,0.0000,260.6612,277.1151,0.0000,0.0000,
663,-0.09,-0.01,0.18,0.05,0.24,-0.07,,587.4654,54.6953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3470,51.7648,0.0000,0.0000,421.3687,221.5065,0.0000,0.0000,590.1524,282.6844,0.0000,0.0000,260.6601,277.1105,0.0000,0.0000,
664,-0.16,0.01,0.16,-0.05,-0.04,-0.02,,587.4487,54.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3558,51.7766,0.0000,0.0000,421.3634,221.5119,0.0000,0.0000,590.1561,282.6836,0.0000,0.0000,260.6634,277.1145,0.0000,0.0000,
665,-0.03,0.09,0.23,0.22,0.10,-0.20,,587.4494,54.7001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3471,51.7716,0.0000,0.0000,421.3715,221.5024,0.0000,0.0000,590.1465,282.6975,0.0000,0.0000,260.6672,277.1109,0.0000,0.0000,
666,-0.06,0.01,0.01,0.10,0.22,0.00,,587.4641,54.7029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3525,51.7780,0.0000,0.0000,421.3511,221.5140,0.0000,0.0000,590.1472,282.6828,0.0000,0.0000,260.6580,277.1150,0.0000,0.0000,
667,-0.07,-0.03,0.05,0.09,0.11,0.01,,587.4715,54.6947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3644,51.7789,0.0000,0.0000,421.3673,221.5109,0.0000,0.0000,590.1547,282.6797,0.0000,0.0000,260.6504,277.1133,0.0000,0.0000,
668,-0.06,0.00,-0.03,0.11,-0.05,-0.14,,587.4606,54.6988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3654,51.7856,0.0000,0.0000,421.3851,221.5149,0.0000,0.0000,590.1546,282.6886,0.0000,0.0000,260.6588,277.1075,0.0000,0.0000,
669,0.03,0.10,0.30,0.17,-0.03,-0.10,,587.4690,54.6877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3538,51.7755,0.0000,0.0000,421.3737,221.5011,0.0000,0.0000,590.1454,282.6932,0.0000,0.0000,260.6542,277.1163,0.0000,0.0000,
670,-0.11,0.01,0.11,0.32,-0.03,-0.16,,587.4712,54.6986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3667,51.7830,0.0000,0.0000,421.3615,221.5012,0.0000,0.0000,590.1525,282.6905,0.0000,0.0000,260.6689,277.1079,0.0000,0.0000,
671,-0.04,0.06,0.06,-0.16,0.00,-0.03,,587.4520,54.6894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3627,51.7791,0.0000,0.0000,421.3746,221.5227,0.0000,0.0000,590.1493,282.6873,0.0000,0.0000,260.6556,277.1171,0.0000,0.0000,
672,-0.14,-0.05,0.10,-0.02,0.09,0.12,,587.4679,54.6852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3563,51.7773,0.0000,0.0000,421.3673,221.5118,0.0000,0.0000,590.1534,282.6737,0.0000,0.0000,260.6551,277.1171,0.0000,0.0000,
673,-0.07,0.03,0.11,0.04,0.11,-0.01,,587.4577,54.6940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3547,51.7764,0.0000,0.0000,421.3811,221.5118,0.0000,0.0000,590.1474,282.6847,0.0000,0.0000,260.6595,277.1164,0.0000,0.0000,
674,-0.11,0.03,0.06,0.00,0.06,-0.09,,587.4736,54.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3514,51.7776,0.0000,0.0000,421.3716,221.5157,0.0000,0.0000,590.1549,282.6883,0.0000,0.0000,260.6614,277.1124,0.0000,0.0000,
675,-0.06,0.01,0.20,0.02,-0.01,-0.04,,587.4586,54.6848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3493,51.7745,0.0000,0.0000,421.3743,221.5075,0.0000,0.0000,590.1572,282.6851,0.0000,0.0000,260.6513,277.1130,0.0000,0.0000,
676,-0.10,0.05,0.09,-0.12,0.15,0.01,,587.4488,54.6927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3606,51.7737,0.0000,0.0000,421.3536,221.5195,0.0000,0.0000,590.1530,282.6847,0.0000,0.0000,260.6570,277.1183,0.0000,0.0000,
677,-0.01,0.10,0.22,0.18,-0.10,-0.08,,587.4583,54.6887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3634,51.7826,0.0000,0.0000,421.3498,221.5043,0.0000,0.0000,590.1458,282.6919,0.0000,0.0000,260.6571,277.1170,0.0000,0.0000,
678,-0.07,0.06,0.07,-0.10,-0.09,0.01,,587.4492,54.6854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3473,51.7846,0.0000,0.0000,421.3763,221.5197,0.0000,0.0000,590.1505,282.6850,0.0000,0.0000,260.6558,277.1186,0.0000,0.0000,
679,-0.06,0.03,0.19,0.22,-0.06,-0.02,,587.4542,54.6877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3573,51.7831,0.0000,0.0000,421.3553,221.5019,0.0000,0.0000,590.1466,282.6849,0.0000,0.0000,260.6595,277.1159,0.0000,0.0000,
680,-0.11,0.10,0.10,0.12,0.02,0.06,,587.4714,54.6933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3501,51.7873,0.0000,0.0000,421.3633,221.5124,0.0000,0.0000,590.1586,282.6856,0.0000,0.0000,260.6493,277.1234,0.0000,0.0000,
681,-0.07,0.08,0.05,0.25,0.03,-0.08,,587.4578,54.7025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3491,51.7867,0.0000,0.0000,421.3643,221.5095,0.0000,0.0000,590.1503,282.6910,0.0000,0.0000,260.6605,277.1157,0.0000,0.0000,
682,-0.15,0.00,0.09,0.11,-0.03,-0.02,,587.4625,54.6903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3578,51.7828,0.0000,0.0000,421.3642,221.5092,0.0000,0.0000,590.1558,282.6832,0.0000,0.0000,260.6615,277.1137,0.0000,0.0000,
683,-0.19,0.09,0.18,0.18,-0.13,-0.02,,587.4673,54.6872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3525,51.7877,0.0000,0.0000,421.3703,221.5060,0.0000,0.0000,590.1601,282.6887,0.0000,0.0000,260.6622,277.1195,0.0000,0.0000,
684,-0.11,0.14,0.26,0.32,-0.11,0.15,,587.4633,54.6844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3531,51.7932,0.0000,0.0000,421.3716,221.4993,0.0000,0.0000,590.1443,282.6838,0.0000,0.0000,260.6583,277.1304,0.0000,0.0000,
685,-0.09,-0.06,0.14,0.06,0.19,0.09,,587.4583,54.6888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3600,51.7722,0.0000,0.0000,421.3785,221.5065,0.0000,0.0000,590.1463,282.6739,0.0000,0.0000,260.6571,277.1153,0.0000,0.0000,
686,-0.02,0.04,0.12,0.00,-0.06,-0.22,,587.4563,54.6928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3459,51.7758,0.0000,0.0000,421.3695,221.5133,0.0000,0.0000,590.1561,282.6949,0.0000,0.0000,260.6570,277.1065,0.0000,0.0000,
